# RA                   DEC                  Z            
  192.39726683520723   27.1976168160624     0.020845702  
  192.35644801116345   26.786447090283755   0.045266382  
  192.3655065696092    27.267652453668404   0.02659368   
  192.55609203131567   26.77608001473683    0.023638437  
  192.4958222616949    27.15266127982966    0.026182972  
  192.56444737615269   27.06029560248767    0.022207946  
  192.1953394104374    26.74864312521059    0.04516598   
  192.10030166944685   26.857900982023892   0.024686284  
  192.26047897444118   26.89312139889631    0.024590865  
  192.34329345832262   26.7439542813867     0.024039581  
  192.16623653303867   26.8704392267507     0.020222476  
  192.2563068376334    27.17921020028038    0.019947803  
  192.01131885579468   27.27846875751036    0.02610629   
  192.0387406176224    26.939206297203082   0.022977835  
  192.2435273770267    27.83583608578686    0.025742589  
  192.26484457329022   27.650988129136188   0.04920459   
  192.15392865753884   27.36638829424939    0.026633246  
  192.43485913530634   27.669619352548153   0.025385335  
  192.4845435502323    27.492563135632743   0.04082446   
  192.28165980264902   27.79728758736433    0.02093829   
  192.43624742650286   27.591686484469903   0.022791864  
  192.29923541772976   27.385080696726167   0.02087023   
  192.2868327235536    27.368763902620024   0.02199321   
  192.44543481537914   27.640759356025416   0.023514519  
  192.54631120717076   27.369813311068317   0.025802026  
  192.10359084155522   28.306839754825734   0.022788633  
  192.84164811381558   27.4437876897631     0.04070023   
  192.96000534810798   27.360819967505865   0.021516187  
  192.6543768718693    27.48299667783198    0.022139877  
  192.5613492688835    27.472196115454654   0.046222895  
  192.56744173234765   27.379989474256092   0.02233187   
  192.77340553418088   27.804901922056573   0.033058338  
  192.85902723736808   27.421263890036172   0.024397535  
  192.9324466181548    27.96282273291325    0.023087824  
  192.8138530003914    27.562416587766656   0.026427608  
  192.58661647201595   27.937157744703644   0.023254255  
  192.85718443677806   28.120948119750164   0.02428199   
  193.02274062878547   27.596261255615225   0.026730975  
  193.20376027979592   27.40183741913798    0.025779508  
  193.19282664718494   27.90681277536443    0.018951993  
  193.03748373904352   27.477281665749285   0.019490032  
  193.23632024865708   28.812025012689656   0.020611828  
  193.45499443491528   28.942726314910647   0.023666687  
  193.34363760923875   29.547324665494344   0.046516053  
  193.5103213174735    29.60364211211626    0.021060951  
  193.45252453208167   29.588377027848114   0.046304382  
  193.4966490245827    29.78864021076019    0.007012613  
  193.1743923840579    28.959527480673525   0.03267687   
  193.334974808422     29.599560180251952   0.04669914   
  192.7572246839686    28.927972812505953   0.021429786  
  192.78712964761394   28.788038405401583   0.015849551  
  192.85689268003082   28.720305468149004   0.024160074  
  193.02108127954108   29.288136121932435   0.021943118  
  192.8549864054277    29.284830071480542   0.046103045  
  193.0480357301319    29.641269062528185   0.04560334   
  192.63497548571812   28.750102242982248   0.04912118   
  192.68265084706917   28.564019037615473   0.034074258  
  192.77738550600404   29.196784191951796   0.022087952  
  192.54134402343826   29.676203044765522   0.023772763  
  192.17826290635065   29.239212910311664   0.023280326  
  192.20620711699667   29.424254823840165   0.022620775  
  192.15994812591865   29.190357260442177   0.023794126  
  192.12596732582875   29.260176570164102   0.024976335  
  192.4219101205466    28.844815312288414   0.021778211  
  192.1456314360403    28.84680607565661    0.022426302  
  192.31547424587365   28.497586368884086   0.024407951  
  192.21340585621476   28.968047217850106   0.035067387  
  192.265367977893     30.926505792939896   0.027093818  
  192.4036028228431    30.84550583176631    0.026939966  
  192.19553994021268   30.98213704286367    0.027148375  
  192.19334597356354   30.88881061157523    0.029227639  
  192.10371168990025   30.710364112232277   0.027015176  
  192.63093724718092   30.84685644028423    0.030750163  
  192.22994121797322   30.199815169084506   0.050564613  
  192.24843938104902   30.100989662852903   0.045039114  
  192.36591512416462   30.409695310342762   0.052699342  
  192.4075317728311    30.20760365109151    0.050603323  
